trace_id,event_id,org:group,resource country,organization country,resource,organization involved,org:role,impact,product,timestamp,activity
1-585459725,2,Org line A2,Sweden,se,Mattias,G105 2nd,A2_4,Medium,PROD163,2012-01-19 12:51:59+00:00,Accepted_Assigned
1-585459725,3,Org line A2,Sweden,se,Mattias,G105 2nd,A2_4,Medium,PROD163,2012-05-04 16:17:46+00:00,Accepted_Wait
1-585459725,4,Org line A2,Sweden,se,Mattias,G105 2nd,A2_4,Medium,PROD163,2012-05-04 16:18:01+00:00,Accepted_In Progress
1-585459725,5,Org line A2,Sweden,se,Mattias,G105 2nd,A2_4,Medium,PROD163,2012-05-10 07:55:09+00:00,Completed_Closed
1-585467875,0,Org line A2,Sweden,se,Kristina,S21 2nd,A2_3,High,PROD290,2011-10-12 09:57:59+00:00,Accepted_In Progress
1-585467875,1,Org line A2,Sweden,se,Kristina,S21 2nd,A2_3,High,PROD290,2011-10-12 13:02:07+00:00,Accepted_In Progress
1-585467875,2,Org line A2,Sweden,se,Kristina,S21 2nd,A2_3,High,PROD290,2012-03-27 12:29:37+00:00,Completed_Closed
1-585469859,0,Org line C,INDIA,us,Garima,G88 2nd,E_4,High,PROD197,2011-10-12 11:12:10+00:00,Accepted_In Progress
1-585469859,1,Org line C,INDIA,us,Garima,G88 2nd,E_4,High,PROD197,2011-10-12 11:13:45+00:00,Accepted_Wait
1-585469859,2,Org line C,INDIA,us,Garima,G88 2nd,E_4,High,PROD197,2011-10-24 11:37:06+00:00,Completed_Closed
1-585469859,3,Org line C,INDIA,us,Garima,G88 2nd,E_4,High,PROD197,2012-01-18 13:16:17+00:00,Accepted_In Progress
1-585469859,4,Org line C,INDIA,us,Garima,G88 2nd,E_4,High,PROD197,2012-01-18 13:27:22+00:00,Queued_Awaiting Assignment
1-585469859,5,Org line C,USA,us,Robert,G88 2nd,E_4,High,PROD197,2012-01-18 13:27:23+00:00,Queued_Awaiting Assignment
1-585469859,6,Org line C,USA,us,Robert,G88 2nd,E_4,High,PROD197,2012-02-28 15:40:30+00:00,Accepted_In Progress
1-585469859,7,Org line C,USA,us,Jay,G88 2nd,E_4,High,PROD197,2012-02-28 15:52:31+00:00,Accepted_In Progress
1-585469859,8,Org line C,Sweden,us,Bhavesh,G88 2nd,E_4,High,PROD197,2012-02-29 19:32:35+00:00,Accepted_Assigned
1-585469859,9,Org line C,INDIA,us,Amit,G92,E_5,High,PROD197,2012-03-07 07:50:15+00:00,Queued_Awaiting Assignment
1-585469859,10,Org line C,USA,us,Robert,G88 2nd,E_4,High,PROD197,2012-03-07 12:24:09+00:00,Queued_Awaiting Assignment
1-585469859,11,Org line C,Sweden,us,Bhavesh,G88 2nd,E_4,High,PROD197,2012-03-13 10:28:59+00:00,Accepted_In Progress
1-585469859,12,Org line C,Sweden,us,Bhavesh,G88 2nd,E_4,High,PROD197,2012-03-13 10:29:05+00:00,Completed_Closed
1-585714932,0,Org line C,France,in,Cyrille,G183 2nd,E_8,High,PROD476,2011-10-13 00:10:56+00:00,Accepted_In Progress
1-585714932,1,Org line C,France,in,Cyrille,G183 2nd,E_8,High,PROD476,2011-10-13 01:29:08+00:00,Queued_Awaiting Assignment
1-585714932,2,Org line C,INDIA,in,Karthick,G181 2nd,E_8,High,PROD476,2011-10-18 12:37:39+00:00,Accepted_In Progress
1-585714932,3,Org line C,INDIA,in,Karthick,G181 2nd,E_8,High,PROD476,2011-10-18 12:37:49+00:00,Accepted_Wait
1-585714932,4,Org line C,INDIA,in,Mahesh,G181 2nd,E_8,High,PROD476,2011-10-18 12:47:13+00:00,Accepted_Assigned
1-585714932,5,Org line C,INDIA,in,Mahesh,G181 2nd,E_8,High,PROD476,2012-01-11 07:32:28+00:00,Accepted_In Progress
1-585714932,6,Org line C,INDIA,in,Mahesh,G181 2nd,E_8,High,PROD476,2012-01-11 07:33:20+00:00,Completed_Closed
1-586382001,0,Org line G4,Sweden,se,Peter,M19 2nd,,Medium,PROD286,2011-10-13 14:25:56+00:00,Accepted_In Progress
1-586382001,1,Org line G4,Sweden,se,Peter,M19 2nd,,Medium,PROD286,2012-01-03 15:00:47+00:00,Completed_Closed
1-586382068,0,Org line G4,Sweden,se,Peter,M19 2nd,,Medium,PROD286,2011-10-13 14:29:24+00:00,Accepted_In Progress
1-586382068,1,Org line G4,Sweden,se,Peter,M19 2nd,,Medium,PROD286,2012-01-03 15:01:22+00:00,Completed_Closed
1-586562664,0,Org line C,France,in,Cyrille,G183 2nd,E_8,Medium,PROD476,2011-10-13 17:22:38+00:00,Accepted_In Progress
1-586562664,1,Org line C,France,in,Cyrille,G183 2nd,E_8,Medium,PROD476,2011-10-13 17:27:15+00:00,Queued_Awaiting Assignment
1-586562664,2,Org line C,INDIA,in,Karthick,G181 2nd,E_8,Medium,PROD476,2011-10-18 12:43:47+00:00,Accepted_In Progress
1-586562664,3,Org line C,INDIA,in,Karthick,G181 2nd,E_8,Medium,PROD476,2011-10-18 12:43:56+00:00,Accepted_Wait
1-586562664,4,Org line C,Sweden,in,Karthick,G181 2nd,E_8,Medium,PROD476,2012-01-04 11:28:49+00:00,Accepted_In Progress
1-586562664,5,Org line C,Sweden,in,Venkata,G181 2nd,E_8,Medium,PROD476,2012-02-09 06:38:50+00:00,Accepted_Assigned
1-586562664,6,Org line C,Sweden,in,Venkata,G181 2nd,E_8,Medium,PROD476,2012-03-28 08:13:27+00:00,Accepted_In Progress
1-586562664,7,Org line C,Sweden,in,Venkata,G181 2nd,E_8,Medium,PROD476,2012-03-28 08:16:13+00:00,Completed_Closed
1-587038802,0,Org line C,Sweden,se,Mårten,G141 3rd,C_6,Medium,PROD660,2011-10-14 09:25:44+00:00,Accepted_In Progress
1-587038802,1,Org line C,Sweden,se,Mårten,G141 3rd,C_6,Medium,PROD660,2011-10-14 09:28:14+00:00,Queued_Awaiting Assignment
1-587038802,2,Org line C,Sweden,se,Johan,G141 3rd,C_6,Medium,PROD660,2011-10-14 09:30:00+00:00,Accepted_Assigned
1-587038802,3,Org line C,Sweden,se,Erik,G141 3rd,C_6,Medium,PROD660,2012-02-09 08:51:47+00:00,Accepted_In Progress
1-587038802,4,Org line C,Sweden,se,Erik,G141 3rd,C_6,Medium,PROD660,2012-02-13 15:35:34+00:00,Accepted_Wait
1-587038802,5,Org line C,Sweden,se,Erik,G141 3rd,C_6,Medium,PROD660,2012-03-23 13:42:37+00:00,Completed_Closed
1-587058585,0,Org line V2,Sweden,se,Maria,T10 2nd,,Medium,PROD615,2011-10-14 08:39:18+00:00,Accepted_In Progress
1-587058585,1,Org line V2,Sweden,se,Maria,T10 2nd,,Medium,PROD615,2012-03-16 11:42:52+00:00,Completed_Closed
1-587337285,0,Org line A2,Sweden,se,Aparna,G105 2nd,A2_4,Medium,PROD337,2011-10-14 14:33:07+00:00,Accepted_In Progress
1-587337285,1,Org line A2,Sweden,se,Aparna,G105 2nd,A2_4,Medium,PROD337,2012-03-05 16:03:16+00:00,Completed_Closed
1-587337305,0,Org line A2,Sweden,se,Aparna,G105 2nd,A2_4,Medium,PROD337,2011-10-14 14:45:00+00:00,Accepted_In Progress
1-587337305,1,Org line A2,Sweden,se,Aparna,G105 2nd,A2_4,Medium,PROD337,2012-02-09 09:19:55+00:00,Completed_Closed
1-587383007,0,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Medium,PROD337,2011-10-14 15:06:14+00:00,Accepted_In Progress
1-587383007,1,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Medium,PROD337,2012-01-04 11:07:10+00:00,Completed_Closed
1-588543315,0,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Medium,PROD337,2011-10-17 14:05:05+00:00,Accepted_In Progress
1-588543315,1,Org line A2,Sweden,se,Vikrant,G105 2nd,A2_4,Medium,PROD337,2012-01-25 13:26:37+00:00,Completed_Closed
1-588566574,0,Org line C,Sweden,in,Kjell,G186 2nd,E_8,High,PROD474,2011-10-17 14:10:55+00:00,Accepted_In Progress
1-588566574,1,Org line C,Sweden,in,Kjell,G186 2nd,E_8,High,PROD474,2012-02-01 06:56:35+00:00,Accepted_Wait
1-588566574,2,Org line C,Sweden,in,Kjell,G186 2nd,E_8,High,PROD474,2012-02-07 06:47:48+00:00,Completed_Closed
1-588712865,0,Org line C,USA,us,Kymaria,N22 2nd,V3_3,High,PROD671,2011-10-17 17:46:10+00:00,Accepted_In Progress
1-588712865,1,Org line C,USA,us,Kymaria,N22 2nd,V3_3,High,PROD671,2011-10-17 18:40:08+00:00,Queued_Awaiting Assignment
1-588712865,2,Org line C,USA,us,Kymaria,N22 2nd,V3_3,High,PROD671,2011-10-17 18:40:09+00:00,Queued_Awaiting Assignment
1-588712865,3,Org line C,USA,us,Kymaria,N22 2nd,V3_3,High,PROD671,2011-10-18 12:39:20+00:00,Accepted_In Progress
1-588712865,4,Org line C,USA,us,Kymaria,N22 2nd,V3_3,High,PROD671,2011-10-18 18:49:58+00:00,Accepted_Wait
1-588712865,5,Org line C,USA,us,Kymaria,N22 2nd,V3_3,High,PROD671,2012-01-06 14:50:17+00:00,Completed_Closed
1-589099869,0,Org line G4,Sweden,se,Torbjörn,S33 2nd,,Low,PROD397,2011-10-18 10:06:35+00:00,Accepted_In Progress
1-589099869,1,Org line G4,Sweden,se,Torbjörn,S33 2nd,,Low,PROD397,2012-01-09 12:54:21+00:00,Completed_Closed
1-589370341,0,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Medium,PROD802,2011-10-18 14:07:28+00:00,Accepted_In Progress
1-589370341,1,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Medium,PROD802,2011-10-18 14:07:50+00:00,Accepted_In Progress
1-589370341,2,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Medium,PROD802,2011-10-18 14:10:17+00:00,Queued_Awaiting Assignment
1-589370341,3,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Medium,PROD802,2011-11-28 12:46:11+00:00,Accepted_In Progress
1-589370341,4,Org line A2,Sweden,se,Lars,U6 2nd,A2_3,Medium,PROD802,2011-12-12 09:22:13+00:00,Accepted_Assigned
1-589370341,5,Org line A2,Sweden,se,Stefan,U5 2nd,A2_3,Medium,PROD802,2012-02-06 14:32:02+00:00,Accepted_In Progress
1-589370341,6,Org line A2,Sweden,se,Stefan,U5 2nd,A2_3,Medium,PROD802,2012-02-06 14:34:54+00:00,Completed_Closed
1-589421537,0,Org line C,France,fr,Nicolas,G225 3rd,C_6,High,PROD804,2011-10-18 14:37:21+00:00,Accepted_In Progress
1-589421537,1,Org line C,France,fr,Nicolas,G225 3rd,C_6,High,PROD804,2012-03-30 10:43:20+00:00,Completed_Closed
1-589962550,0,Org line A2,Sweden,se,Stefan,L38 3rd,D_1,Medium,PROD607,2011-10-19 13:02:57+00:00,Accepted_In Progress
1-589962550,1,Org line A2,Sweden,se,Stefan,L38 3rd,D_1,Medium,PROD607,2012-02-22 09:50:42+00:00,Completed_Closed
1-589999547,0,Org line C,France,us,Celine,V42 2nd,V3_3,High,PROD794,2011-10-19 08:28:17+00:00,Accepted_In Progress
1-589999547,1,Org line C,France,us,Celine,V42 2nd,V3_3,High,PROD794,2011-11-04 06:57:09+00:00,Completed_Closed
1-589999547,2,Org line C,France,us,Celine,V42 2nd,V3_3,High,PROD794,2011-11-14 17:07:58+00:00,Accepted_In Progress
1-589999547,3,Org line C,USA,us,Robert,G88 2nd,E_4,High,PROD794,2011-11-25 18:27:17+00:00,Queued_Awaiting Assignment
1-589999547,4,Org line C,INDIA,us,Ramith,G88 2nd,E_4,High,PROD794,2011-11-28 10:20:33+00:00,Accepted_In Progress
1-589999547,5,Org line C,INDIA,us,Ramith,G88 2nd,E_4,High,PROD794,2012-01-05 09:57:29+00:00,Completed_Closed
1-590262446,0,Org line A2,France,fr,Maryse,V21 2nd,D_1,Medium,PROD603,2011-10-19 12:46:56+00:00,Queued_Awaiting Assignment
1-590262446,1,Org line A2,France,fr,Maryse,V44 3rd,D_1,Medium,PROD603,2011-10-19 13:23:01+00:00,Accepted_In Progress
1-590262446,2,Org line A2,France,fr,Maryse,V21 2nd,D_1,Medium,PROD603,2011-10-19 13:34:22+00:00,Queued_Awaiting Assignment
1-590262446,3,Org line A2,France,fr,Maryse,V44 3rd,D_1,Medium,PROD603,2011-10-19 13:36:21+00:00,Accepted_In Progress
1-590262446,4,Org line A2,France,fr,Maryse,V21 2nd,D_1,Medium,PROD603,2011-10-19 13:38:22+00:00,Accepted_In Progress
1-590262446,5,Org line A2,France,fr,Maryse,V21 2nd,D_1,Medium,PROD603,2012-04-12 12:15:00+00:00,Completed_Closed
1-590574771,0,Org line C,USA,us,Robert,G88 2nd,E_4,High,PROD348,2011-10-19 19:47:58+00:00,Queued_Awaiting Assignment
1-590574771,1,Org line C,INDIA,us,Ramith,G88 2nd,E_4,High,PROD348,2011-10-20 09:38:25+00:00,Accepted_In Progress
1-590574771,2,Org line C,INDIA,us,Ramith,G88 2nd,E_4,High,PROD348,2011-11-06 18:42:28+00:00,Completed_Closed
1-590574771,3,Org line C,INDIA,us,Ramith,G88 2nd,E_4,High,PROD348,2011-11-11 14:47:02+00:00,Accepted_In Progress
1-590574771,4,Org line C,INDIA,us,Ramith,G88 2nd,E_4,High,PROD348,2012-01-04 06:12:48+00:00,Completed_Closed
1-590579544,0,Org line G4,Sweden,se,Roland,S33 2nd,,High,PROD374,2011-10-19 19:55:35+00:00,Accepted_In Progress
1-590579544,1,Org line G4,Sweden,se,Roland,S33 2nd,,High,PROD374,2012-01-26 10:18:45+00:00,Completed_Closed
1-591301260,0,Org line G4,Sweden,se,Håkan,S33 2nd,,Medium,PROD374,2011-10-20 12:39:33+00:00,Accepted_In Progress
1-591301260,1,Org line G4,Sweden,se,Håkan,S33 2nd,,Medium,PROD374,2012-03-13 12:19:08+00:00,Completed_Closed
1-591508928,0,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2011-10-20 16:10:50+00:00,Accepted_In Progress
1-591508928,1,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2011-10-20 16:15:07+00:00,Queued_Awaiting Assignment
1-591508928,2,Org line G3,Sweden,us,Padmanabha,G199 3rd,,Medium,PROD97,2011-10-20 16:18:35+00:00,Accepted_In Progress
1-591508928,3,Org line G3,USA,us,Carolyn,G199 3rd,,Medium,PROD97,2011-10-20 16:18:43+00:00,Accepted_Assigned
1-591508928,4,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-06 19:35:18+00:00,Accepted_In Progress
1-591508928,5,Org line G3,POLAND,us,Ewa,G199 3rd,,Medium,PROD97,2012-02-06 19:39:45+00:00,Completed_Closed
1-591627183,0,Org line B,INDIA,in,Srinivasan,G230 2nd,E_10,Medium,PROD424,2011-10-21 03:54:48+00:00,Accepted_In Progress
1-591627183,1,Org line B,INDIA,in,Srinivasan,G230 2nd,E_10,Medium,PROD424,2011-10-21 03:56:45+00:00,Queued_Awaiting Assignment
1-591627183,2,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Medium,PROD424,2011-10-22 18:51:42+00:00,Accepted_In Progress
1-591627183,3,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Medium,PROD424,2012-03-13 10:34:52+00:00,Completed_Closed
1-591627239,0,Org line B,INDIA,in,Srinivasan,G230 2nd,E_10,Medium,PROD321,2011-10-21 04:03:08+00:00,Accepted_In Progress
1-591627239,1,Org line B,INDIA,in,Srinivasan,G230 2nd,E_10,Medium,PROD321,2011-10-21 04:14:43+00:00,Queued_Awaiting Assignment
1-591627239,2,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Medium,PROD321,2011-10-22 18:53:09+00:00,Accepted_In Progress
1-591627239,3,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Medium,PROD321,2012-01-18 11:52:17+00:00,Completed_Closed
1-592064699,0,Org line C,Sweden,se,Christoffer,G255 2nd,E_10,Medium,PROD399,2011-10-21 12:01:26+00:00,Accepted_In Progress
1-592064699,1,Org line C,Sweden,se,Christoffer,G255 2nd,E_10,Medium,PROD399,2012-02-01 12:02:51+00:00,Completed_Closed
1-592390567,0,Org line A2,Sweden,se,Fredrik,S35 2nd,A2_3,Low,PROD551,2011-10-21 14:33:02+00:00,Accepted_In Progress
1-592390567,1,Org line A2,Sweden,se,Fredrik,S35 2nd,A2_3,Low,PROD551,2011-10-21 14:34:07+00:00,Accepted_Wait
1-592390567,2,Org line A2,Sweden,se,Fredrik,S35 2nd,A2_3,Low,PROD551,2011-10-24 15:35:23+00:00,Accepted_In Progress
1-592390567,3,Org line A2,Sweden,se,Fredrik,S35 2nd,A2_3,Low,PROD551,2011-12-07 14:15:03+00:00,Accepted_Wait
1-592390567,4,Org line A2,Sweden,se,Fredrik,S35 2nd,A2_3,Low,PROD551,2012-01-12 12:39:47+00:00,Accepted_In Progress
1-592390567,5,Org line A2,Sweden,se,Fredrik,S35 2nd,A2_3,Low,PROD551,2012-01-12 12:40:52+00:00,Completed_Closed
1-593022132,0,Org line B,INDIA,in,Maltesh,G238 2nd,E_10,Low,PROD209,2011-10-23 03:46:32+00:00,Accepted_In Progress
1-593022132,1,Org line B,INDIA,in,Maltesh,G238 2nd,E_10,Low,PROD209,2012-01-09 00:29:49+00:00,Completed_Closed
1-593022224,0,Org line G4,Sweden,se,Eric,S33 2nd,,Medium,PROD374,2011-10-23 08:39:49+00:00,Accepted_In Progress
1-593022224,1,Org line G4,Sweden,se,Eric,S33 2nd,,Medium,PROD374,2012-01-09 09:21:47+00:00,Completed_Closed
1-593032661,0,Org line C,Sweden,se,Curt,G99 2nd,E_1,Medium,PROD153,2011-10-22 17:40:10+00:00,Accepted_In Progress
1-593032661,1,Org line C,Sweden,se,Curt,G99 2nd,E_1,Medium,PROD153,2011-10-22 17:42:30+00:00,Queued_Awaiting Assignment
1-593032661,2,Org line C,USA,se,John,G99 2nd,E_1,Medium,PROD153,2011-11-21 14:12:05+00:00,Accepted_In Progress
1-593032661,3,Org line C,USA,se,John,G99 2nd,E_1,Medium,PROD153,2012-01-18 13:24:22+00:00,Completed_Closed
1-593312167,0,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Medium,PROD236,2011-10-24 07:11:07+00:00,Accepted_In Progress
1-593312167,1,Org line A2,United Kingdom,gb,Ian,G42 3rd,A2_1,Medium,PROD236,2011-10-24 07:14:00+00:00,Accepted_Wait
1-593312167,2,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Medium,PROD236,2012-05-04 15:01:15+00:00,Accepted_In Progress
1-593312167,3,Org line A2,United Kingdom,gb,Andrew,G42 3rd,A2_1,Medium,PROD236,2012-05-04 15:01:17+00:00,Completed_Closed
1-593431551,0,Org line C,Sweden,be,Linda,G56 3rd,C_1,Medium,PROD795,2011-10-24 08:41:20+00:00,Accepted_In Progress
1-593431551,1,Org line C,Sweden,be,Linda,G56 3rd,C_1,Medium,PROD795,2011-10-24 08:46:49+00:00,Accepted_Assigned
1-593431551,2,Org line C,Sweden,be,Linda,G56 3rd,C_1,Medium,PROD795,2011-11-25 14:09:49+00:00,Accepted_In Progress
1-593431551,3,Org line C,Sweden,be,Linda,G56 3rd,C_1,Medium,PROD795,2012-01-09 14:00:52+00:00,Completed_Closed
1-593751721,0,Org line G4,Sweden,se,Peter,M19 2nd,,Medium,PROD286,2011-10-24 13:22:19+00:00,Accepted_In Progress
1-593751721,1,Org line G4,Sweden,se,Peter,M19 2nd,,Medium,PROD286,2012-01-03 15:03:49+00:00,Completed_Closed
1-593933571,0,Org line V5,Germany,de,Rainer,V19 2nd,,High,PROD637,2011-10-24 15:58:48+00:00,Accepted_In Progress
1-593933571,1,Org line V5,Germany,de,Rainer,V19 2nd,,High,PROD637,2012-04-20 11:01:39+00:00,Completed_Closed
1-594093101,0,Org line C,INDIA,in,Sreelesh,G88 2nd,E_4,Medium,PROD794,2011-10-25 02:39:54+00:00,Accepted_Wait
1-594093101,1,Org line C,INDIA,in,Sreelesh,G88 2nd,E_4,Medium,PROD794,2012-01-04 12:59:47+00:00,Accepted_In Progress
1-594093101,2,Org line C,INDIA,in,Sreelesh,G88 2nd,E_4,Medium,PROD794,2012-01-04 12:59:54+00:00,Accepted_Wait
1-594093101,3,Org line C,USA,in,Robert,G88 2nd,E_4,Medium,PROD794,2012-03-07 12:15:35+00:00,Queued_Awaiting Assignment
1-594093101,4,Org line C,INDIA,in,Amit,G92,E_5,Medium,PROD794,2012-03-12 18:09:52+00:00,Queued_Awaiting Assignment
1-594093101,5,Org line C,INDIA,in,Sreelesh,G92,E_5,Medium,PROD794,2012-03-28 14:55:11+00:00,Accepted_In Progress
1-594093101,6,Org line C,INDIA,in,Sreelesh,G92,E_5,Medium,PROD794,2012-03-28 14:55:58+00:00,Completed_Closed
1-594472343,0,Org line A2,Sweden,se,Urban,S35 2nd,A2_3,Low,PROD551,2011-10-25 12:12:06+00:00,Accepted_Wait
1-594472343,1,Org line A2,Sweden,se,Urban,S35 2nd,A2_3,Low,PROD551,2011-11-28 10:10:24+00:00,Accepted_Assigned
1-594472343,2,Org line A2,Sweden,se,Urban,S35 2nd,A2_3,Low,PROD551,2012-02-29 13:03:00+00:00,Accepted_In Progress
1-594472343,3,Org line A2,Sweden,se,Urban,S35 2nd,A2_3,Low,PROD551,2012-02-29 13:03:01+00:00,Completed_Closed
1-594666837,0,Org line C,Sweden,us,Jörgen,G88 2nd,E_4,Medium,PROD348,2011-10-25 13:23:06+00:00,Accepted_In Progress
1-594666837,1,Org line C,Sweden,us,Jörgen,G88 2nd,E_4,Medium,PROD348,2012-02-28 15:00:13+00:00,Completed_Closed
1-594673056,0,Org line G4,Sweden,se,Peter,M19 2nd,,Medium,PROD286,2011-10-25 13:34:02+00:00,Accepted_In Progress
1-594673056,1,Org line G4,Sweden,se,Peter,M19 2nd,,Medium,PROD286,2012-01-03 15:01:46+00:00,Completed_Closed
1-594693527,0,Org line A2,Sweden,se,Per,G105 2nd,A2_4,Medium,PROD337,2011-10-25 13:30:47+00:00,Accepted_In Progress
1-594693527,1,Org line A2,Sweden,se,Per,G105 2nd,A2_4,Medium,PROD337,2012-04-20 07:21:40+00:00,Completed_Closed
1-595293983,0,Org line B,INDIA,in,Srinivasan,G230 2nd,E_10,Medium,PROD424,2011-10-26 08:56:21+00:00,Queued_Awaiting Assignment
1-595293983,1,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Medium,PROD424,2011-10-27 11:50:17+00:00,Accepted_In Progress
1-595293983,2,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Medium,PROD424,2011-12-30 04:05:05+00:00,Completed_Closed
1-595293983,3,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Medium,PROD424,2011-12-30 04:36:51+00:00,Accepted_In Progress
1-595293983,4,Org line B,INDIA,in,Rijin,G230 2nd,E_10,Medium,PROD424,2012-01-31 11:56:19+00:00,Completed_Closed
1-595361681,0,Org line C,Sweden,se,Henrik,G334 2nd,E_6,Medium,PROD289,2011-10-26 08:22:18+00:00,Accepted_Wait
1-595361681,1,Org line C,Sweden,se,Henrik,G334 2nd,E_6,Medium,PROD289,2012-02-15 16:01:59+00:00,Completed_Closed
1-595687232,0,Org line G4,Sweden,se,Gustav,S30 2nd,,Medium,PROD412,2011-10-26 15:28:06+00:00,Accepted_In Progress
1-595687232,1,Org line G4,Sweden,se,Gustav,S30 2nd,,Medium,PROD412,2011-11-01 08:25:19+00:00,Accepted_In Progress
1-595687232,2,Org line G4,Sweden,se,Jonas,S30 2nd,,Medium,PROD412,2011-11-01 08:26:11+00:00,Accepted_Assigned
1-595687232,3,Org line G4,Sweden,se,Marco,S30 2nd,,Medium,PROD412,2012-03-23 09:49:00+00:00,Accepted_In Progress
1-595687232,4,Org line G4,Sweden,se,Marco,S30 2nd,,Medium,PROD412,2012-03-23 09:51:13+00:00,Completed_Closed
1-596251950,0,Org line G4,Sweden,se,Christer,S30 2nd,,Medium,PROD408,2011-10-27 07:39:11+00:00,Accepted_In Progress
1-596251950,1,Org line G4,Sweden,se,Christer,S30 2nd,,Medium,PROD408,2011-10-27 10:37:42+00:00,Accepted_Assigned
1-596251950,2,Org line G4,Sweden,se,Christer,S30 2nd,,Medium,PROD408,2012-03-23 12:52:39+00:00,Accepted_In Progress
1-596251950,3,Org line G4,Sweden,se,Christer,S30 2nd,,Medium,PROD408,2012-03-23 12:52:47+00:00,Completed_Closed
1-596286562,0,Org line C,Sweden,se,Niklas,M11,V3_2,Medium,PROD512,2011-10-27 08:37:38+00:00,Accepted_In Progress
1-596286562,1,Org line C,Sweden,se,Niklas,M11,V3_2,Medium,PROD512,2012-01-09 07:20:11+00:00,Completed_Closed
1-596290771,0,Org line A2,Belgium,pl,Axel,G171 2nd,A2_2,Medium,PROD686,2011-10-27 08:24:19+00:00,Accepted_In Progress
1-596290771,1,Org line A2,Belgium,pl,Axel,G171 2nd,A2_2,Medium,PROD686,2011-10-27 08:33:47+00:00,Accepted_Assigned
1-596290771,2,Org line A2,Belgium,pl,Axel,G171 2nd,A2_2,Medium,PROD686,2011-11-07 15:30:05+00:00,Accepted_In Progress
1-596290771,3,Org line A2,POLAND,pl,Grzegorz,G171 2nd,A2_2,Medium,PROD686,2012-02-27 06:50:56+00:00,Accepted_In Progress
1-596290771,4,Org line A2,POLAND,pl,Grzegorz,G171 2nd,A2_2,Medium,PROD686,2012-04-03 12:17:41+00:00,Completed_Closed
1-596331167,0,Org line C,Sweden,se,Martin,G273 3rd,C_6,Medium,PROD802,2011-10-27 09:48:01+00:00,Accepted_In Progress
1-596331167,1,Org line C,Sweden,se,Martin,G273 3rd,C_6,Medium,PROD802,2011-10-27 10:25:19+00:00,Queued_Awaiting Assignment
1-596331167,2,Org line C,Sweden,se,Claes,G273 3rd,C_6,Medium,PROD802,2011-10-28 09:43:21+00:00,Accepted_In Progress
1-596331167,3,Org line C,Sweden,se,Claes,G273 3rd,C_6,Medium,PROD802,2011-10-28 09:43:29+00:00,Accepted_Wait
1-596331167,4,Org line C,Sweden,se,Claes,G273 3rd,C_6,Medium,PROD802,2012-01-10 09:10:29+00:00,Completed_Closed
1-596580941,0,Org line C,Sweden,se,Mårten,G141 3rd,C_6,Medium,PROD660,2011-10-27 13:27:20+00:00,Accepted_In Progress
1-596580941,1,Org line C,Sweden,se,Mårten,G141 3rd,C_6,Medium,PROD660,2011-10-28 09:49:21+00:00,Queued_Awaiting Assignment
1-596580941,2,Org line C,Sweden,se,Mica,G141 3rd,C_6,Medium,PROD660,2011-11-01 07:09:03+00:00,Accepted_In Progress
1-596580941,3,Org line C,Sweden,se,Björn T,G250 3rd,C_6,Medium,PROD660,2011-11-01 09:57:12+00:00,Accepted_In Progress
1-596580941,4,Org line C,Sweden,se,Björn T,G250 3rd,C_6,Medium,PROD660,2011-11-01 09:57:22+00:00,Accepted_Wait
1-596580941,5,Org line C,Sweden,se,Björn T,G250 3rd,C_6,Medium,PROD660,2012-02-28 08:51:52+00:00,Completed_Closed
1-596608752,0,Org line C,Sweden,se,Tomas,G250 3rd,C_6,Medium,PROD660,2011-10-27 13:32:18+00:00,Accepted_In Progress
1-596608752,1,Org line C,Sweden,se,Tomas,G250 3rd,C_6,Medium,PROD660,2011-10-27 13:33:37+00:00,Accepted_In Progress
1-596608752,2,Org line C,Sweden,se,Tomas,G250 3rd,C_6,Medium,PROD660,2012-01-30 12:42:26+00:00,Completed_Closed
1-596676011,0,Org line A2,Sweden,se,Ulrika,G361 2nd,A2_3,High,PROD234,2011-10-27 15:10:48+00:00,Queued_Awaiting Assignment
1-596676011,1,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,High,PROD234,2012-04-11 14:46:12+00:00,Accepted_In Progress
