trace_id,event_id,timestamp,activity,resource
Case2715,1,2011-04-27 06:53:02+00:00,Take in charge ticket,Value 8
Case2715,2,2011-04-27 07:54:28+00:00,Resolve ticket,Value 8
Case2715,3,2011-06-12 06:40:29+00:00,Closed,Value 5
Case2716,0,2012-10-26 11:13:35+00:00,Assign seriousness,Value 1
Case2716,1,2012-10-29 13:58:56+00:00,Take in charge ticket,Value 2
Case2716,2,2012-11-07 08:07:43+00:00,Wait,Value 2
Case2716,3,2012-11-15 08:30:08+00:00,Resolve ticket,Value 2
Case2716,4,2012-11-30 08:30:23+00:00,Closed,Value 3
Case2717,0,2010-09-16 13:37:47+00:00,Assign seriousness,Value 14
Case2717,1,2010-09-16 13:38:01+00:00,Take in charge ticket,Value 14
Case2717,2,2010-09-16 13:38:13+00:00,Resolve ticket,Value 14
Case2717,3,2010-10-30 13:00:56+00:00,Closed,Value 5
Case2718,0,2010-10-05 09:40:46+00:00,Assign seriousness,Value 2
Case2718,1,2010-10-07 06:12:16+00:00,Take in charge ticket,Value 2
Case2718,2,2010-10-07 06:13:07+00:00,Resolve ticket,Value 2
Case2718,3,2010-11-06 08:13:25+00:00,Closed,Value 5
Case2719,0,2012-05-14 09:59:38+00:00,Assign seriousness,Value 1
Case2719,1,2012-05-14 09:59:50+00:00,Take in charge ticket,Value 1
Case2719,2,2012-05-14 10:06:27+00:00,Wait,Value 1
Case2719,3,2012-05-25 04:35:47+00:00,Resolve ticket,Value 1
Case2719,4,2012-06-24 04:36:14+00:00,Closed,Value 5
Case2720,0,2013-08-07 07:30:46+00:00,Assign seriousness,Value 9
Case2720,1,2013-08-09 06:38:37+00:00,Take in charge ticket,Value 9
Case2720,2,2013-08-14 12:11:24+00:00,Require upgrade,Value 9
Case2720,3,2013-09-10 05:17:19+00:00,Resolve ticket,Value 2
Case2720,4,2013-09-25 05:17:26+00:00,Closed,Value 3
Case2721,0,2013-06-25 07:25:43+00:00,Assign seriousness,Value 1
Case2721,1,2013-07-05 04:05:32+00:00,Take in charge ticket,Value 2
Case2721,2,2013-07-05 04:28:50+00:00,Wait,Value 2
Case2721,3,2013-07-12 12:32:05+00:00,Resolve ticket,Value 2
Case2721,4,2013-07-27 12:32:23+00:00,Closed,Value 3
Case2722,0,2011-07-26 04:50:19+00:00,Assign seriousness,Value 13
Case2722,1,2011-07-28 06:02:16+00:00,Take in charge ticket,Value 13
Case2722,2,2011-07-28 06:22:45+00:00,Wait,Value 13
Case2722,3,2011-08-03 05:59:57+00:00,Wait,Value 13
Case2722,4,2011-08-03 06:50:07+00:00,Resolve ticket,Value 2
Case2722,5,2011-08-03 06:50:11+00:00,Resolve ticket,Value 2
Case2722,6,2011-09-10 06:00:26+00:00,Closed,Value 5
Case2723,0,2012-06-06 11:54:08+00:00,Assign seriousness,Value 1
Case2723,1,2012-06-06 12:57:04+00:00,Take in charge ticket,Value 10
Case2723,2,2012-06-07 09:43:39+00:00,Resolve ticket,Value 10
Case2723,3,2012-06-07 12:31:25+00:00,Take in charge ticket,Value 10
Case2723,4,2012-06-08 13:33:34+00:00,Resolve ticket,Value 10
Case2723,5,2012-07-07 12:00:31+00:00,Closed,Value 5
Case2724,0,2011-09-22 11:38:56+00:00,Assign seriousness,Value 1
Case2724,1,2011-09-27 07:06:08+00:00,Take in charge ticket,Value 9
Case2724,2,2011-09-28 10:10:00+00:00,Wait,Value 9
Case2724,3,2011-09-28 11:17:24+00:00,Resolve ticket,Value 9
Case2724,4,2011-10-25 12:50:23+00:00,Closed,Value 5
Case2725,0,2010-12-20 12:10:32+00:00,Assign seriousness,Value 13
Case2725,1,2010-12-20 14:38:15+00:00,Take in charge ticket,Value 2
Case2725,2,2010-12-21 09:33:55+00:00,Wait,Value 2
Case2725,3,2010-12-22 08:39:15+00:00,Take in charge ticket,Value 2
Case2725,4,2010-12-22 08:39:25+00:00,Resolve ticket,Value 2
Case2725,5,2011-01-28 11:20:30+00:00,Closed,Value 5
Case2726,0,2011-01-11 09:20:28+00:00,Assign seriousness,Value 8
Case2726,1,2011-01-12 09:31:25+00:00,Take in charge ticket,Value 2
Case2726,2,2011-01-13 13:17:16+00:00,Wait,Value 2
Case2726,3,2011-01-18 08:55:14+00:00,Take in charge ticket,Value 2
Case2726,4,2011-01-18 08:58:43+00:00,Resolve ticket,Value 2
Case2726,5,2011-02-23 06:10:27+00:00,Closed,Value 5
Case2727,0,2012-03-20 13:58:26+00:00,Assign seriousness,Value 1
Case2727,1,2012-03-21 06:35:08+00:00,Take in charge ticket,Value 6
Case2727,2,2012-03-23 07:44:30+00:00,Wait,Value 11
Case2727,3,2012-04-20 11:03:31+00:00,Take in charge ticket,Value 11
Case2727,4,2012-04-20 11:03:39+00:00,Resolve ticket,Value 11
Case2727,5,2012-05-05 11:04:06+00:00,Closed,Value 5
Case2728,0,2010-10-27 06:28:14+00:00,Assign seriousness,Value 7
Case2728,1,2010-10-27 06:29:09+00:00,Take in charge ticket,Value 7
Case2728,2,2010-10-27 09:14:19+00:00,Resolve ticket,Value 7
Case2728,3,2010-11-30 08:30:34+00:00,Closed,Value 5
Case2729,0,2012-05-07 06:48:29+00:00,Assign seriousness,Value 9
Case2729,1,2012-05-07 06:48:48+00:00,Take in charge ticket,Value 9
Case2729,2,2012-05-07 07:32:52+00:00,Wait,Value 9
Case2729,3,2012-05-07 07:50:02+00:00,Resolve ticket,Value 9
Case2729,4,2012-06-22 07:10:40+00:00,Closed,Value 5
Case2730,0,2010-11-08 15:17:32+00:00,Assign seriousness,Value 14
Case2730,1,2010-11-09 07:57:45+00:00,Take in charge ticket,Value 14
Case2730,2,2010-11-09 07:57:58+00:00,Resolve ticket,Value 14
Case2730,3,2010-12-15 15:00:31+00:00,Closed,Value 5
Case2730,4,2010-12-15 15:00:31+00:00,Closed,Value 5
Case2731,0,2011-05-30 06:32:01+00:00,Assign seriousness,Value 8
Case2731,1,2011-05-30 06:32:39+00:00,Take in charge ticket,Value 8
Case2731,2,2011-05-30 07:32:04+00:00,Resolve ticket,Value 9
Case2731,3,2011-07-13 06:40:54+00:00,Closed,Value 5
Case2732,0,2010-07-08 05:59:21+00:00,Assign seriousness,Value 19
Case2732,1,2010-08-05 06:52:17+00:00,Take in charge ticket,Value 12
Case2732,2,2010-08-05 07:55:29+00:00,Resolve ticket,Value 12
Case2732,3,2010-08-20 07:55:47+00:00,Closed,Value 5
Case2733,0,2010-12-22 07:51:57+00:00,Assign seriousness,Value 8
Case2733,1,2010-12-22 08:03:37+00:00,Take in charge ticket,Value 14
Case2733,2,2010-12-23 12:20:54+00:00,Resolve ticket,Value 14
Case2733,3,2011-02-12 08:00:38+00:00,Closed,Value 5
Case2734,0,2013-10-01 06:25:05+00:00,Assign seriousness,Value 2
Case2734,1,2013-10-01 09:38:06+00:00,Take in charge ticket,Value 2
Case2734,2,2013-10-09 06:36:07+00:00,Wait,Value 2
Case2734,3,2013-10-18 10:01:47+00:00,Resolve ticket,Value 2
Case2734,4,2013-11-02 12:02:07+00:00,Closed,Value 3
Case2735,0,2011-07-18 07:05:43+00:00,Assign seriousness,Value 2
Case2735,1,2011-07-18 07:05:57+00:00,Take in charge ticket,Value 2
Case2735,2,2011-07-20 05:17:20+00:00,Wait,Value 2
Case2735,3,2011-08-03 11:02:11+00:00,Resolve ticket,Value 2
Case2735,4,2011-08-19 13:00:26+00:00,Closed,Value 5
Case2736,0,2011-05-27 11:04:53+00:00,Assign seriousness,Value 8
Case2736,1,2011-05-27 11:05:15+00:00,Take in charge ticket,Value 8
Case2736,2,2011-05-30 04:34:08+00:00,Wait,Value 6
Case2736,3,2011-05-31 12:20:37+00:00,Take in charge ticket,Value 6
Case2736,4,2011-05-31 12:23:04+00:00,Resolve ticket,Value 6
Case2736,5,2011-06-30 12:23:36+00:00,Closed,Value 5
Case2737,0,2011-11-10 12:42:14+00:00,Assign seriousness,Value 4
Case2737,1,2011-11-11 06:09:00+00:00,Take in charge ticket,Value 4
Case2737,2,2011-11-11 08:10:53+00:00,Resolve ticket,Value 4
Case2737,3,2011-12-15 12:50:39+00:00,Closed,Value 5
Case2738,0,2011-12-16 09:53:30+00:00,Assign seriousness,Value 1
Case2738,1,2011-12-21 13:24:06+00:00,Take in charge ticket,Value 9
Case2738,2,2011-12-29 13:49:36+00:00,Resolve ticket,Value 1
Case2738,3,2011-12-29 13:49:37+00:00,Resolve ticket,Value 1
Case2738,4,2012-02-02 10:00:25+00:00,Closed,Value 5
Case2739,0,2012-04-23 12:42:07+00:00,Assign seriousness,Value 2
Case2739,1,2012-04-23 12:43:03+00:00,Take in charge ticket,Value 2
Case2739,2,2012-04-24 09:13:36+00:00,Wait,Value 2
Case2739,3,2012-05-14 12:05:40+00:00,Resolve ticket,Value 2
Case2739,4,2012-05-29 12:06:01+00:00,Closed,Value 5
Case2740,0,2012-01-05 09:12:59+00:00,Assign seriousness,Value 2
Case2740,1,2012-01-05 09:13:25+00:00,Resolve ticket,Value 2
Case2740,2,2012-02-22 09:20:48+00:00,Closed,Value 5
Case2741,0,2013-02-28 10:00:50+00:00,Assign seriousness,Value 1
Case2741,1,2013-03-11 09:36:10+00:00,Take in charge ticket,Value 2
Case2741,2,2013-03-18 06:07:58+00:00,Resolve ticket,Value 2
Case2741,3,2013-04-02 04:08:09+00:00,Closed,Value 3
Case2742,0,2010-01-22 12:49:01+00:00,Assign seriousness,Value 2
Case2742,1,2010-01-22 12:49:10+00:00,Take in charge ticket,Value 2
Case2742,2,2010-02-22 11:53:42+00:00,Take in charge ticket,Value 2
Case2742,3,2010-02-22 11:53:49+00:00,Resolve ticket,Value 2
Case2742,4,2010-03-09 11:54:07+00:00,Closed,Value 5
Case2743,0,2010-12-22 08:47:01+00:00,Assign seriousness,Value 13
Case2743,1,2010-12-22 08:50:25+00:00,Take in charge ticket,Value 2
Case2743,2,2010-12-30 06:49:42+00:00,Resolve ticket,Value 2
Case2743,3,2011-01-10 13:06:21+00:00,Take in charge ticket,Value 2
Case2743,4,2011-01-11 08:24:57+00:00,Resolve ticket,Value 2
Case2743,5,2011-01-26 08:25:15+00:00,Closed,Value 5
Case2744,0,2011-02-24 07:00:36+00:00,Assign seriousness,Value 13
Case2744,1,2011-02-24 13:41:20+00:00,Take in charge ticket,Value 13
Case2744,2,2011-02-25 11:48:35+00:00,Wait,Value 13
Case2744,3,2011-03-18 12:45:38+00:00,Take in charge ticket,Value 2
Case2744,4,2011-03-18 12:45:45+00:00,Resolve ticket,Value 2
Case2744,5,2011-04-02 11:15:27+00:00,Closed,Value 5
Case2745,0,2010-04-07 05:55:57+00:00,Insert ticket,Value 15
Case2745,1,2010-04-07 05:57:25+00:00,Assign seriousness,Value 15
Case2745,2,2010-04-07 06:15:58+00:00,Take in charge ticket,Value 2
Case2745,3,2010-04-07 06:16:03+00:00,Resolve ticket,Value 2
Case2745,4,2010-04-26 10:47:40+00:00,Take in charge ticket,Value 2
Case2745,5,2010-04-29 10:03:14+00:00,Resolve ticket,Value 2
Case2745,6,2010-04-29 10:03:15+00:00,Resolve ticket,Value 2
Case2745,7,2010-05-14 10:03:32+00:00,Closed,Value 5
Case2746,0,2010-06-08 11:49:26+00:00,Assign seriousness,Value 2
Case2746,1,2010-06-14 10:56:25+00:00,Take in charge ticket,Value 2
Case2746,2,2010-06-14 10:56:53+00:00,Resolve ticket,Value 2
Case2746,3,2010-07-09 11:50:20+00:00,Closed,Value 5
Case2747,0,2011-12-13 09:43:53+00:00,Assign seriousness,Value 1
Case2747,1,2011-12-13 14:11:24+00:00,Take in charge ticket,Value 9
Case2747,2,2011-12-15 13:51:18+00:00,Wait,Value 9
Case2747,3,2011-12-23 08:07:13+00:00,Resolve ticket,Value 9
Case2747,4,2012-02-04 14:00:24+00:00,Closed,Value 5
Case2748,0,2010-01-13 10:26:04+00:00,Assign seriousness,Value 2
Case2748,1,2010-01-19 07:26:05+00:00,Take in charge ticket,Value 2
Case2748,2,2010-01-19 07:28:50+00:00,Resolve ticket,Value 2
Case2748,3,2010-02-13 10:00:28+00:00,Closed,Value 5
Case2749,0,2011-10-12 09:16:49+00:00,Assign seriousness,Value 1
Case2749,1,2011-10-26 12:56:03+00:00,Take in charge ticket,Value 4
Case2749,2,2011-10-27 13:04:01+00:00,Wait,Value 13
Case2749,3,2011-10-28 04:56:17+00:00,Resolve ticket,Value 1
Case2749,4,2011-11-12 12:21:27+00:00,Closed,Value 5
Case2750,0,2012-03-22 06:44:39+00:00,Assign seriousness,Value 1
Case2750,1,2012-03-22 06:55:53+00:00,Take in charge ticket,Value 10
Case2750,2,2012-03-22 07:53:44+00:00,Resolve ticket,Value 13
Case2750,3,2012-04-29 04:50:31+00:00,Closed,Value 5
Case2751,0,2011-02-18 13:15:26+00:00,Assign seriousness,Value 13
Case2751,1,2011-02-18 13:15:52+00:00,Take in charge ticket,Value 13
Case2751,2,2011-02-21 06:12:35+00:00,Wait,Value 9
Case2751,3,2011-03-04 07:18:27+00:00,Take in charge ticket,Value 9
Case2751,4,2011-03-04 07:18:42+00:00,Resolve ticket,Value 9
Case2751,5,2011-04-07 11:21:13+00:00,Closed,Value 5
Case2752,0,2012-07-17 12:19:30+00:00,Assign seriousness,Value 1
Case2752,1,2012-07-17 12:20:44+00:00,Resolve ticket,Value 1
Case2752,2,2012-09-01 12:20:26+00:00,Closed,Value 5
Case2753,0,2012-01-03 08:28:28+00:00,Take in charge ticket,Value 4
Case2753,1,2012-01-03 08:36:13+00:00,Wait,Value 4
Case2753,2,2012-01-13 07:25:14+00:00,Resolve ticket,Value 4
Case2753,3,2012-02-16 09:50:35+00:00,Closed,Value 5
Case2754,0,2011-04-05 05:48:28+00:00,Assign seriousness,Value 8
Case2754,1,2011-04-05 05:48:49+00:00,Take in charge ticket,Value 8
Case2754,2,2011-04-06 06:31:40+00:00,Resolve ticket,Value 13
Case2754,3,2011-05-06 05:50:21+00:00,Closed,Value 5
Case2755,0,2011-07-14 05:39:50+00:00,Assign seriousness,Value 13
Case2755,1,2011-07-14 05:57:33+00:00,Take in charge ticket,Value 11
Case2755,2,2011-07-14 06:08:19+00:00,Resolve ticket,Value 11
Case2755,3,2011-08-16 05:40:19+00:00,Closed,Value 5
Case2756,0,2010-09-28 12:30:04+00:00,Assign seriousness,Value 9
Case2756,1,2010-09-29 04:10:08+00:00,Take in charge ticket,Value 9
Case2756,2,2010-09-29 04:10:31+00:00,Resolve ticket,Value 9
Case2756,3,2010-10-29 12:42:29+00:00,Closed,Value 5
Case2757,0,2012-02-24 12:02:00+00:00,Assign seriousness,Value 1
Case2757,1,2012-03-06 14:54:36+00:00,Take in charge ticket,Value 13
Case2757,2,2012-03-08 08:51:17+00:00,Resolve ticket,Value 13
Case2757,3,2012-04-23 10:17:31+00:00,Closed,Value 5
Case2758,0,2011-11-03 14:30:45+00:00,Assign seriousness,Value 4
Case2758,1,2011-11-07 09:50:20+00:00,Take in charge ticket,Value 2
Case2758,2,2011-11-23 14:13:48+00:00,Wait,Value 2
Case2758,3,2011-11-28 14:34:36+00:00,Resolve ticket,Value 2
Case2758,4,2011-12-13 14:34:48+00:00,Closed,Value 5
Case2759,0,2011-11-11 12:57:19+00:00,Assign seriousness,Value 1
Case2759,1,2011-11-23 06:30:08+00:00,Take in charge ticket,Value 9
Case2759,2,2011-11-23 06:30:16+00:00,Resolve ticket,Value 9
Case2759,3,2011-12-14 13:01:02+00:00,Closed,Value 5
Case2760,0,2011-12-22 06:46:29+00:00,Assign seriousness,Value 1
Case2760,1,2011-12-22 09:00:05+00:00,Resolve ticket,Value 1
Case2760,2,2012-01-24 06:50:22+00:00,Closed,Value 5
Case2761,0,2012-06-06 12:11:18+00:00,Assign seriousness,Value 1
Case2761,1,2012-06-06 12:11:25+00:00,Take in charge ticket,Value 1
Case2761,2,2012-06-07 09:28:41+00:00,Resolve ticket,Value 1
Case2761,3,2012-07-07 12:20:31+00:00,Closed,Value 5
Case2762,0,2011-09-21 10:50:00+00:00,Assign seriousness,Value 1
Case2762,1,2011-09-28 04:07:04+00:00,Take in charge ticket,Value 10
Case2762,2,2011-10-03 10:27:47+00:00,Resolve ticket,Value 10
Case2762,3,2011-10-22 10:50:13+00:00,Closed,Value 5
Case2763,0,2011-10-10 12:58:35+00:00,Assign seriousness,Value 1
Case2763,1,2011-10-11 12:36:01+00:00,Resolve ticket,Value 13
Case2763,2,2011-10-11 12:36:01+00:00,Resolve ticket,Value 13
Case2763,3,2011-11-25 15:00:23+00:00,Closed,Value 5
Case2764,0,2012-06-13 10:12:52+00:00,Assign seriousness,Value 4
Case2764,1,2012-06-13 11:26:26+00:00,Take in charge ticket,Value 13
Case2764,2,2012-06-15 06:06:45+00:00,Wait,Value 13
Case2764,3,2012-07-05 10:39:10+00:00,Resolve ticket,Value 1
Case2764,4,2012-07-05 10:39:13+00:00,Resolve ticket,Value 1
Case2764,5,2012-08-05 04:50:41+00:00,Closed,Value 5
Case2765,0,2013-01-15 07:24:18+00:00,Assign seriousness,Value 1
Case2765,1,2013-01-22 11:35:30+00:00,Take in charge ticket,Value 2
Case2765,2,2013-01-31 07:18:48+00:00,Wait,Value 4
Case2765,3,2013-01-31 07:18:49+00:00,Wait,Value 4
Case2765,4,2013-01-31 11:18:34+00:00,Resolve ticket,Value 4
Case2765,5,2013-02-15 11:18:51+00:00,Closed,Value 3
Case2766,0,2011-11-15 15:06:24+00:00,Assign seriousness,Value 1
Case2766,1,2011-11-18 09:22:57+00:00,Take in charge ticket,Value 2
Case2766,2,2011-11-18 09:28:37+00:00,Resolve ticket,Value 2
Case2766,3,2011-12-31 15:00:28+00:00,Closed,Value 5
Case2767,0,2011-02-22 15:06:33+00:00,Assign seriousness,Value 9
Case2767,1,2011-02-22 15:07:00+00:00,Assign seriousness,Value 9
Case2767,2,2011-02-24 06:59:24+00:00,Take in charge ticket,Value 13
Case2767,3,2011-03-03 07:31:15+00:00,Resolve ticket,Value 11
Case2767,4,2011-04-07 13:00:35+00:00,Closed,Value 5
Case2768,0,2011-10-03 07:07:44+00:00,Assign seriousness,Value 2
Case2768,1,2011-10-03 07:08:07+00:00,Take in charge ticket,Value 2
Case2768,2,2011-10-04 06:30:03+00:00,Resolve ticket,Value 2
Case2768,3,2011-11-03 09:10:26+00:00,Closed,Value 5
Case2769,0,2011-09-14 07:05:27+00:00,Assign seriousness,Value 1
Case2769,1,2011-09-14 09:27:29+00:00,Take in charge ticket,Value 13
Case2769,2,2011-09-14 10:07:02+00:00,Resolve ticket,Value 13
Case2769,3,2011-10-15 07:10:55+00:00,Closed,Value 5
Case2770,0,2013-03-25 08:11:28+00:00,Assign seriousness,Value 9
Case2770,1,2013-04-10 04:36:01+00:00,Take in charge ticket,Value 4
Case2770,2,2013-04-10 07:26:02+00:00,Resolve ticket,Value 4
Case2770,3,2013-04-25 07:26:22+00:00,Closed,Value 3
Case2771,0,2010-03-17 06:11:26+00:00,Assign seriousness,Value 2
Case2771,1,2010-03-19 13:10:09+00:00,Take in charge ticket,Value 2
Case2771,2,2010-03-22 12:30:07+00:00,Resolve ticket,Value 15
Case2771,3,2010-04-17 04:20:27+00:00,Closed,Value 5
Case2772,0,2012-07-10 12:48:48+00:00,Assign seriousness,Value 1
Case2772,1,2012-07-16 06:52:06+00:00,Take in charge ticket,Value 1
Case2772,2,2012-07-16 10:24:13+00:00,Resolve ticket,Value 2
Case2772,3,2012-08-10 12:50:20+00:00,Closed,Value 5
Case2773,0,2011-10-03 10:38:34+00:00,Assign seriousness,Value 1
Case2773,1,2011-10-06 10:02:34+00:00,Take in charge ticket,Value 9
Case2773,2,2011-10-10 06:48:35+00:00,Resolve ticket,Value 15
Case2773,3,2011-11-18 12:41:34+00:00,Closed,Value 5
Case2774,0,2013-05-20 08:48:49+00:00,Assign seriousness,Value 14
Case2774,1,2013-05-23 09:58:29+00:00,Resolve ticket,Value 1
Case2774,2,2013-05-23 09:58:29+00:00,Resolve ticket,Value 1
Case2774,3,2013-05-23 12:51:48+00:00,Take in charge ticket,Value 1
Case2774,4,2013-06-06 04:07:54+00:00,Resolve ticket,Value 1
Case2774,5,2013-06-21 04:08:13+00:00,Closed,Value 3
Case2775,0,2011-09-06 12:37:58+00:00,Assign seriousness,Value 12
Case2775,1,2011-09-08 05:00:35+00:00,Assign seriousness,Value 2
Case2775,2,2011-09-08 05:01:00+00:00,Resolve ticket,Value 2
Case2775,3,2011-10-20 12:41:37+00:00,Closed,Value 5
Case2776,0,2013-09-30 10:48:54+00:00,Take in charge ticket,Value 1
Case2776,1,2013-10-08 10:13:27+00:00,Wait,Value 1
Case2776,2,2013-10-18 05:40:06+00:00,Take in charge ticket,Value 2
Case2776,3,2013-10-18 06:00:24+00:00,Wait,Value 1
Case2776,4,2013-10-21 10:56:11+00:00,Resolve ticket,Value 1
Case2776,5,2013-11-05 12:56:24+00:00,Closed,Value 3
Case2777,0,2013-05-23 05:34:42+00:00,Assign seriousness,Value 4
Case2777,1,2013-05-29 12:36:19+00:00,Take in charge ticket,Value 2
Case2777,2,2013-05-31 05:10:29+00:00,Wait,Value 14
Case2777,3,2013-06-11 07:14:21+00:00,Resolve ticket,Value 14
Case2777,4,2013-06-26 07:14:42+00:00,Closed,Value 3
Case2778,0,2010-11-11 12:41:07+00:00,Assign seriousness,Value 2
Case2778,1,2010-11-11 12:41:28+00:00,Assign seriousness,Value 2
Case2778,2,2010-11-11 12:41:36+00:00,Take in charge ticket,Value 2
Case2778,3,2010-11-16 07:36:28+00:00,Resolve ticket,Value 15
Case2778,4,2010-12-29 12:50:50+00:00,Closed,Value 5
Case2779,0,2012-06-06 06:20:31+00:00,Assign seriousness,Value 2
Case2779,1,2012-06-06 09:39:36+00:00,Take in charge ticket,Value 10
Case2779,2,2012-07-02 06:40:39+00:00,Resolve ticket,Value 10
Case2779,3,2012-07-17 06:40:56+00:00,Closed,Value 5
Case2780,0,2011-11-21 13:36:29+00:00,Assign seriousness,Value 2
Case2780,1,2011-11-21 13:56:42+00:00,Resolve ticket,Value 2
Case2780,2,2011-12-22 13:40:14+00:00,Closed,Value 5
Case2781,0,2011-05-11 04:25:37+00:00,Assign seriousness,Value 8
Case2781,1,2011-05-11 04:26:07+00:00,Take in charge ticket,Value 8
Case2781,2,2011-05-12 04:41:53+00:00,Resolve ticket,Value 6
Case2781,3,2011-06-30 04:30:47+00:00,Closed,Value 5
Case2782,0,2011-08-02 11:22:25+00:00,Assign seriousness,Value 13
Case2782,1,2011-08-12 12:22:22+00:00,Take in charge ticket,Value 10
Case2782,2,2011-09-02 05:04:57+00:00,Take in charge ticket,Value 2
Case2782,3,2011-09-12 12:27:00+00:00,Resolve ticket,Value 2
Case2782,4,2011-09-27 12:27:17+00:00,Closed,Value 5
Case2783,0,2011-06-29 12:43:14+00:00,Assign seriousness,Value 9
Case2783,1,2011-07-07 04:57:38+00:00,Assign seriousness,Value 2
Case2783,2,2011-07-07 11:19:20+00:00,Take in charge ticket,Value 7
Case2783,3,2011-07-07 11:19:28+00:00,Resolve ticket,Value 7
Case2783,4,2011-08-27 12:51:45+00:00,Closed,Value 5
Case2784,0,2010-10-14 10:51:38+00:00,Assign seriousness,Value 2
Case2784,1,2010-10-26 12:24:45+00:00,Take in charge ticket,Value 2
Case2784,2,2010-10-27 09:56:22+00:00,Resolve ticket,Value 2
Case2784,3,2010-11-27 13:00:21+00:00,Closed,Value 5
Case2785,0,2011-10-13 06:06:39+00:00,Assign seriousness,Value 1
Case2785,1,2011-10-13 06:08:57+00:00,Take in charge ticket,Value 1
Case2785,2,2011-10-20 05:47:36+00:00,Resolve ticket,Value 1
Case2785,3,2011-11-15 08:10:12+00:00,Closed,Value 5
Case2786,0,2010-04-21 10:54:59+00:00,Assign seriousness,Value 11
Case2786,1,2010-04-21 10:58:43+00:00,Take in charge ticket,Value 11
Case2786,2,2010-04-21 10:58:54+00:00,Resolve ticket,Value 11
Case2786,3,2010-04-21 11:19:23+00:00,Resolve ticket,Value 2
Case2786,4,2010-06-04 11:00:22+00:00,Closed,Value 5
Case2787,0,2012-03-13 09:08:36+00:00,Assign seriousness,Value 1
Case2787,1,2012-03-13 09:08:47+00:00,Take in charge ticket,Value 1
Case2787,2,2012-03-13 12:16:59+00:00,Resolve ticket,Value 1
Case2787,3,2012-04-13 07:11:26+00:00,Closed,Value 5
Case2788,0,2013-06-05 12:19:23+00:00,Assign seriousness,Value 14
Case2788,1,2013-06-07 07:10:28+00:00,Take in charge ticket,Value 2
Case2788,2,2013-06-10 05:17:15+00:00,Wait,Value 2
Case2788,3,2013-06-28 05:23:41+00:00,Resolve ticket,Value 2
Case2788,4,2013-07-13 05:24:01+00:00,Closed,Value 3
Case2789,0,2012-07-30 07:55:06+00:00,Assign seriousness,Value 1
Case2789,1,2012-07-31 12:11:01+00:00,Take in charge ticket,Value 4
Case2789,2,2012-07-31 12:11:19+00:00,Resolve ticket,Value 4
Case2789,3,2012-09-12 08:01:25+00:00,Closed,Value 5
Case2790,0,2010-08-10 11:50:22+00:00,Assign seriousness,Value 12
Case2790,1,2010-08-25 07:27:27+00:00,Take in charge ticket,Value 2
Case2790,2,2010-09-14 04:27:38+00:00,Resolve ticket,Value 2
Case2790,3,2010-09-29 04:27:54+00:00,Closed,Value 5
Case2791,0,2012-07-31 13:04:20+00:00,Assign seriousness,Value 1
Case2791,1,2012-08-23 11:20:33+00:00,Take in charge ticket,Value 9
Case2791,2,2012-08-23 11:29:23+00:00,Resolve ticket,Value 9
Case2791,3,2012-09-07 11:29:40+00:00,Closed,Value 3
Case2792,0,2012-05-28 10:11:37+00:00,Assign seriousness,Value 4
Case2792,1,2012-05-30 07:48:04+00:00,Take in charge ticket,Value 1
Case2792,2,2012-05-30 11:02:02+00:00,Resolve ticket,Value 1
Case2792,3,2012-05-30 11:02:03+00:00,Resolve ticket,Value 1
